,name,rating,cuisine,location,region,cost_per_person,discount
0,Chin Lung Resto Bar,4.6,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
1,Chin Lung Resto Bar,4.6,Multicuisine,['Residency Road'],['Central Bengaluru'],2000,25
2,"Atlantis - Brewpub, Cocktails & Kitchen",4.2,Multicuisine,['HSR'],['South Bengaluru'],2000,25
3,"Atlantis - Brewpub, Cocktails & Kitchen",4.2,Multicuisine,['HSR'],['South Bengaluru'],2000,25
4,Chin Lung Brewery - Indiranagar,4.6,Multicuisine,['Indiranagar'],['East Bengaluru'],2000,25
5,Chin Lung Brewery - Indiranagar,4.6,Multicuisine,['Indiranagar'],['East Bengaluru'],2000,25
6,Helen's Place,4.4,Multicuisine,['Marathahalli'],['East Bengaluru'],1500,25
7,Helen's Place,4.4,Multicuisine,['Marathahalli'],['East Bengaluru'],1500,25
8,BLR Brewing Co.,4.3,"Cocktail Menu, Finger Food",['Kanakapura Road'],['South Bengaluru'],2000,25
9,BLR Brewing Co.,4.3,"Cocktail Menu, Finger Food",['Kanakapura Road'],['South Bengaluru'],2000,25
10,Daddy,4.1,"Cocktail Menu, Pan Asian",['12th main'],['East Bengaluru'],2000,25
11,Daddy,4.1,"Cocktail Menu, Pan Asian",['12th main'],['East Bengaluru'],2000,25
12,Jollygunj,4.2,Indian,['JP Nagar'],['South Bengaluru'],1800,25
13,Jollygunj,4.2,Indian,['JP Nagar'],['South Bengaluru'],1800,25
14,Yuki - Pan Asian Kitchen and Bar,4.5,Pan Asian,['JP Nagar'],['South Bengaluru'],2000,25
15,Yuki - Pan Asian Kitchen and Bar,4.5,Pan Asian,['JP Nagar'],['South Bengaluru'],2000,25
16,46 Ounces Brewgarden,4.7,"Multicuisine, Cocktail Menu",['Electronic City'],['South Bengaluru'],2000,25
17,46 Ounces Brewgarden,4.7,"Multicuisine, Cocktail Menu",['Electronic City'],['South Bengaluru'],2000,25
18,The Reservoire Cocktail Bar & Kitchen,4.6,Multicuisine,['12th main'],['East Bengaluru'],2000,25
19,The Reservoire Cocktail Bar & Kitchen,4.6,Multicuisine,['12th main'],['East Bengaluru'],2000,25
20,Nusa - Tropical Brewvilla,4.1,Multicuisine,['Gunjur Village'],[],2000,25
21,Nusa - Tropical Brewvilla,4.1,Multicuisine,['Gunjur Village'],[],2000,25
22,The Founders Brewery,4.7,"Chinese, North Indian",['New BEL Road'],['North Bengaluru'],2000,25
23,The Founders Brewery,4.7,"Chinese, North Indian",['New BEL Road'],['North Bengaluru'],2000,25
24,Oia,4.2,Multicuisine,['Hennur'],['North Bengaluru'],2000,25
25,Oia,4.2,Multicuisine,['Hennur'],['North Bengaluru'],2000,25
26,Subz,4.5,Multicuisine,['Jayanagar'],['South Bengaluru'],2000,25
27,Subz,4.5,Multicuisine,['Jayanagar'],['South Bengaluru'],2000,25
28,Chairman's Restobar,4.6,Multicuisine,['Chikkabanavara'],['North Bengaluru'],2000,25
29,Chairman's Restobar,4.6,Multicuisine,['Chikkabanavara'],['North Bengaluru'],2000,25
30,Savera Lassi Shop,4.7,"Beverages, Ice Cream",['Shivajinagar'],['Central Bengaluru'],2000,10
31,Savera Lassi Shop,4.7,"Beverages, Ice Cream",['Shivajinagar'],['Central Bengaluru'],2000,10
32,Masha Allah Hot And Cool Point,4.0,Fast Food,['Shivajinagar'],['Central Bengaluru'],2000,10
33,Masha Allah Hot And Cool Point,4.0,Fast Food,['Shivajinagar'],['Central Bengaluru'],2000,10
34,Tipsy Cafe,4.0,Fast Food,['Shivajinagar'],['Central Bengaluru'],2000,10
35,Tipsy Cafe,4.0,Fast Food,['Shivajinagar'],['Central Bengaluru'],2000,10
36,Shahi Restaurant,3.0,Multicuisine,['Shivajinagar'],['Central Bengaluru'],2000,10
37,Shahi Restaurant,3.0,Multicuisine,['Shivajinagar'],['Central Bengaluru'],2000,10
38,Maggi Baba,5.0,Beverages,['Shivajinagar'],['Central Bengaluru'],2000,25
39,Maggi Baba,5.0,Beverages,['Shivajinagar'],['Central Bengaluru'],2000,25
40,Romeo Cafe,4.0,Multicuisine,['Shivajinagar'],['Central Bengaluru'],2000,25
41,Romeo Cafe,4.0,Multicuisine,['Shivajinagar'],['Central Bengaluru'],2000,25
42,Tiamo,4.4,"Italian, Mediterranean",[],[],3000,15
43,Tiamo,4.4,"Italian, Mediterranean",[],[],3000,15
44,Trippy Goat Cafe,4.3,"Coffee and Tea, European",['Vasanth Nagar'],['Central Bengaluru'],2000,10
45,Trippy Goat Cafe,4.3,"Coffee and Tea, European",['Vasanth Nagar'],['Central Bengaluru'],2000,10
46,Juliana's,5.0,"European, Pan Asian, Continental",['Infantry Road'],['Central Bengaluru'],1400,25
47,Juliana's,5.0,"European, Pan Asian, Continental",['Infantry Road'],['Central Bengaluru'],1400,25
48,ShakesBierre,4.4,"Cocktail Menu, Multicuisine",['MG Road'],['Central Bengaluru'],2000,10
49,ShakesBierre,4.4,"Cocktail Menu, Multicuisine",['MG Road'],['Central Bengaluru'],2000,10
50,SkyDeck By Sherlock's,4.3,Multicuisine,['MG Road'],['Central Bengaluru'],2000,15
51,SkyDeck By Sherlock's,4.3,Multicuisine,['MG Road'],['Central Bengaluru'],2000,15
52,Flo,3.4,"Cocktail Menu, Multicuisine",['Church Street'],['Central Bengaluru'],2000,25
53,Flo,3.4,"Cocktail Menu, Multicuisine",['Church Street'],['Central Bengaluru'],2000,25
54,Punjab Grill,4.2,North Indian,['Ashok Nagar'],[],2000,15
55,Punjab Grill,4.2,North Indian,['Ashok Nagar'],[],2000,15
56,Lumara Bar & Kitchen,4.2,Multicuisine,['Old Madras Road'],['East Bengaluru'],2500,10
57,Lumara Bar & Kitchen,4.2,Multicuisine,['Old Madras Road'],['East Bengaluru'],2500,10
58,Burnout Cafe,3.9,"Chinese, Multicuisine, Continental",['Infantry Road'],['Central Bengaluru'],2000,10
59,Burnout Cafe,3.9,"Chinese, Multicuisine, Continental",['Infantry Road'],['Central Bengaluru'],2000,10
60,Caraway Kitchen,4.4,"Indian, Asian, Continental",[],[],3000,10
61,Caraway Kitchen,4.4,"Indian, Asian, Continental",[],[],3000,10
62,Indian Durbar,4.4,"North Indian, Punjabi",[],[],3000,10
63,Indian Durbar,4.4,"North Indian, Punjabi",[],[],3000,10
64,Rolls On Wheels,4.0,"Chinese, Fast Food",['Cunningham Road'],['Central Bengaluru'],500,15
65,Rolls On Wheels,4.0,"Chinese, Fast Food",['Cunningham Road'],['Central Bengaluru'],500,15
66,Bazaar,4.0,Multicuisine,[],[],2500,10
67,Bazaar,4.0,Multicuisine,[],[],2500,10
68,By Chance,4.5,Multicuisine,['Brigade Road'],['Central Bengaluru'],1500,20
69,By Chance,4.5,Multicuisine,['Brigade Road'],['Central Bengaluru'],1500,20
70,Dishkeyaun,4.1,"Indian, Fusion, Asian",['Forum Rex Walk'],['Brigade Road'],2000,10
71,Dishkeyaun,4.1,"Indian, Fusion, Asian",['Forum Rex Walk'],['Brigade Road'],2000,10
72,Arbor Brewing Company,4.4,Multicuisine,['Brigade Road'],['Central Bengaluru'],1800,25
73,Arbor Brewing Company,4.4,Multicuisine,['Brigade Road'],['Central Bengaluru'],1800,25
74,Alchemy,4.5,"Indian, Fusion",['The Chancery Pavilion'],[],2500,10
75,Alchemy,4.5,"Indian, Fusion",['The Chancery Pavilion'],[],2500,10
76,Mikusu,4.5,"Chinese, Thai, Japanese",[],[],3000,15
77,Mikusu,4.5,"Chinese, Thai, Japanese",[],[],3000,15
78,Kake Di Hatti,4.4,North Indian,['Brigade Road'],['Central Bengaluru'],2000,10
79,Kake Di Hatti,4.4,North Indian,['Brigade Road'],['Central Bengaluru'],2000,10
80,Kai Bar and Kitchen,3.8,"Global Cuisine, Sushi",['Ashok Nagar'],[],4400,10
81,Kai Bar and Kitchen,3.8,"Global Cuisine, Sushi",['Ashok Nagar'],[],4400,10
82,Be Luru Craft Kitchen & Bar,3.7,"Indian, Asian",['Sankey Road'],['North Bengaluru'],2000,15
83,Be Luru Craft Kitchen & Bar,3.7,"Indian, Asian",['Sankey Road'],['North Bengaluru'],2000,15
84,KA 01 - Rooftop Bar & Eats,4.4,"Indian, Cocktail Menu",['Ibis Hotel'],['Richmond Road'],2000,10
85,KA 01 - Rooftop Bar & Eats,4.4,"Indian, Cocktail Menu",['Ibis Hotel'],['Richmond Road'],2000,10
86,Badmaash UB City,4.3,Indian,['UB City'],['Central Bengaluru'],2000,10
87,Badmaash UB City,4.3,Indian,['UB City'],['Central Bengaluru'],2000,10
88,Kling Brewery,4.4,Multicuisine,['Church Street'],['Central Bengaluru'],2000,10
89,Kling Brewery,4.4,Multicuisine,['Church Street'],['Central Bengaluru'],2000,10
90,Hatti Kaapi,5.0,Multicuisine,['Infantry Road'],['Central Bengaluru'],400,25
91,Hatti Kaapi,5.0,Multicuisine,['Infantry Road'],['Central Bengaluru'],400,25
92,SodaBottleOpenerWala,4.4,Parsi,['Lavelle Road'],['Central Bengaluru'],2000,10
93,SodaBottleOpenerWala,4.4,Parsi,['Lavelle Road'],['Central Bengaluru'],2000,10
94,Aqua,3.7,Multicuisine,['The Park'],[],2500,25
95,Aqua,3.7,Multicuisine,['The Park'],[],2500,25
96,Muro India,4.6,"Thai, Cantonese","['Museum Road, Ashok Nagar']",['Ashok Nagar'],5000,25
97,Muro India,4.6,"Thai, Cantonese","['Museum Road, Ashok Nagar']",['Ashok Nagar'],5000,25
98,Church Street Social,4.2,Multicuisine,['Church Street'],['Central Bengaluru'],2000,25
99,Church Street Social,4.2,Multicuisine,['Church Street'],['Central Bengaluru'],2000,25
100,The Golden Circle Brewery,4.1,Multicuisine,['Doddakannelli'],[],2000,10
101,The Golden Circle Brewery,4.1,Multicuisine,['Doddakannelli'],[],2000,10
102,Café Azzure,4.2,European,['MG Road'],['Central Bengaluru'],2000,15
103,Café Azzure,4.2,European,['MG Road'],['Central Bengaluru'],2000,15
104,Sozo Skyline Dining,4.3,"Cocktail Menu, Pan Asian",['Ashok Nagar'],[],2000,10
105,Sozo Skyline Dining,4.3,"Cocktail Menu, Pan Asian",['Ashok Nagar'],[],2000,10
106,Ta'aam,5.0,"Arabian, North Indian",['Cunningham Road'],['Central Bengaluru'],600,25
107,Ta'aam,5.0,"Arabian, North Indian",['Cunningham Road'],['Central Bengaluru'],600,25
108,Street Storyss,4.8,Multicuisine,['Brigade Road'],['Central Bengaluru'],1500,10
109,Street Storyss,4.8,Multicuisine,['Brigade Road'],['Central Bengaluru'],1500,10
110,Cafe G Holiday inn Bengaluru Racecourse,4.1,Multicuisine,[],[],2500,10
111,Cafe G Holiday inn Bengaluru Racecourse,4.1,Multicuisine,[],[],2500,10
112,Kobe Sizzlers,4.2,Sizzlers,['Indiranagar'],['East Bengaluru'],500,10
113,Kobe Sizzlers,4.2,Sizzlers,['Indiranagar'],['East Bengaluru'],500,10
114,Chianti,4.3,"Desserts, Italian, Pizza, Salad, Pasta",['MG Road'],['Central Bengaluru'],2000,10
115,Chianti,4.3,"Desserts, Italian, Pizza, Salad, Pasta",['MG Road'],['Central Bengaluru'],2000,10
116,One Atria Cafe,4.2,"Biryani, Multicuisine",[],[],2500,10
117,One Atria Cafe,4.2,"Biryani, Multicuisine",[],[],2500,10
118,New Kudla Family Restaurant,4.0,"North Indian, Chinese",['MG Road'],['Central Bengaluru'],2000,50
119,New Kudla Family Restaurant,4.0,"North Indian, Chinese",['MG Road'],['Central Bengaluru'],2000,50
120,Cafe Adams,4.0,European,['Shivajinagar'],['Central Bengaluru'],2000,25
121,Cafe Adams,4.0,European,['Shivajinagar'],['Central Bengaluru'],2000,25
122,Ihmiets Momos,4.0,Momos,['Old Madras Road'],['East Bengaluru'],2000,50
123,Ihmiets Momos,4.0,Momos,['Old Madras Road'],['East Bengaluru'],2000,50
124,Yazu Pan Asian Supper Club,4.0,"Japanese, Korean, Pan Asian",['Ashok Nagar'],[],2000,25
125,Yazu Pan Asian Supper Club,4.0,"Japanese, Korean, Pan Asian",['Ashok Nagar'],[],2000,25
126,Sea Rock Family Restaurant & Bar,4.8,Multicuisine,['Seshadripuram'],['Central Bengaluru'],2000,10
127,Sea Rock Family Restaurant & Bar,4.8,Multicuisine,['Seshadripuram'],['Central Bengaluru'],2000,10
128,Alba,4.1,Italian,"['JW Marriott, Bengaluru']",['Central Bengaluru'],3500,20
129,Alba,4.1,Italian,"['JW Marriott, Bengaluru']",['Central Bengaluru'],3500,20
130,Kari Theory,3.9,"Cocktail Menu, Multicuisine",[],[],2500,20
131,Kari Theory,3.9,"Cocktail Menu, Multicuisine",[],[],2500,20
132,Yauatcha,4.6,"Cantonese, Chinese",['1MG Road Mall'],['MG Road'],3000,25
133,Yauatcha,4.6,"Cantonese, Chinese",['1MG Road Mall'],['MG Road'],3000,25
134,Kenzai - Asian Kitchen And Lounge,4.4,Asian,['Brigade Road'],['Central Bengaluru'],2000,15
135,Kenzai - Asian Kitchen And Lounge,4.4,Asian,['Brigade Road'],['Central Bengaluru'],2000,15
136,The Market,4.5,"Multicuisine, All Day Dining",['The Ritz-Carlton'],[],4000,15
137,The Market,4.5,"Multicuisine, All Day Dining",['The Ritz-Carlton'],[],4000,15
138,Nothing Before Coffee,4.0,Cafe,['Richmond Town'],['Central Bengaluru'],2000,10
139,Nothing Before Coffee,4.0,Cafe,['Richmond Town'],['Central Bengaluru'],2000,10
140,The Biere Club,4.4,"Cocktail Menu, Multicuisine",['Lavelle Road'],['Central Bengaluru'],2000,10
141,The Biere Club,4.4,"Cocktail Menu, Multicuisine",['Lavelle Road'],['Central Bengaluru'],2000,10
142,T'art Cafe,4.8,Fast Food,['Brigade Road'],['Central Bengaluru'],2000,25
143,T'art Cafe,4.8,Fast Food,['Brigade Road'],['Central Bengaluru'],2000,25
144,SMOOR,4.5,European,['Lavelle Road'],['Central Bengaluru'],2000,10
145,SMOOR,4.5,European,['Lavelle Road'],['Central Bengaluru'],2000,10
146,The World Cafe,4.5,Delicatessen,[],[],2000,25
147,The World Cafe,4.5,Delicatessen,[],[],2000,25
148,OKO,4.5,Pan Asian,[],[],2200,15
149,OKO,4.5,Pan Asian,[],[],2200,15
150,Navya Samrat Restaurant,5.0,Multicuisine,['Infantry Road'],['Central Bengaluru'],2500,10
151,Navya Samrat Restaurant,5.0,Multicuisine,['Infantry Road'],['Central Bengaluru'],2500,10
152,Maayaa,4.4,South Indian,['The Courtyard by Sublime'],[],2000,15
153,Maayaa,4.4,South Indian,['The Courtyard by Sublime'],[],2000,15
154,Glass Kitchen & Bar,4.5,"Indian, Cocktail Menu",[],[],2500,10
155,Glass Kitchen & Bar,4.5,"Indian, Cocktail Menu",[],[],2500,10
156,Just Blr,4.4,Multicuisine,['Brigade Road'],['Central Bengaluru'],3000,25
157,Just Blr,4.4,Multicuisine,['Brigade Road'],['Central Bengaluru'],3000,25
158,Toca Terrace,4.2,Multicuisine,['Brigade Road'],['Central Bengaluru'],2000,25
159,Toca Terrace,4.2,Multicuisine,['Brigade Road'],['Central Bengaluru'],2000,25
160,CANTAN - Chinese Bar House,4.5,Chinese,['Lavelle Road'],['Central Bengaluru'],2000,25
161,CANTAN - Chinese Bar House,4.5,Chinese,['Lavelle Road'],['Central Bengaluru'],2000,25
162,Monsoon,3.8,Multicuisine,['The Park'],[],2000,25
163,Monsoon,3.8,Multicuisine,['The Park'],[],2000,25
164,Gatsby,4.4,Multicuisine,['Bannerghatta Road'],['South Bengaluru'],2000,20
165,Gatsby,4.4,Multicuisine,['Bannerghatta Road'],['South Bengaluru'],2000,20
166,Foo Brigade Road,4.4,"Chinese, Sushi, Asian",['Brigade Road'],['Central Bengaluru'],2500,25
167,Foo Brigade Road,4.4,"Chinese, Sushi, Asian",['Brigade Road'],['Central Bengaluru'],2500,25
168,Feast,4.5,Multicuisine,[],[],2500,15
169,Feast,4.5,Multicuisine,[],[],2500,15
170,JW Kitchen,4.4,Multicuisine,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2500,10
171,JW Kitchen,4.4,Multicuisine,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2500,10
172,Republic Of Noodles,4.6,Pan Asian,['Lemon Tree Premier'],[],1500,10
173,Republic Of Noodles,4.6,Pan Asian,['Lemon Tree Premier'],[],1500,10
174,Whispers Pub (Big Barn),4.5,Multicuisine,['Banashankari'],['South Bengaluru'],2000,20
175,Whispers Pub (Big Barn),4.5,Multicuisine,['Banashankari'],['South Bengaluru'],2000,20
176,Gufha Restaurant,4.7,Multicuisine,['Guttahalli'],['North Bengaluru'],2000,10
177,Gufha Restaurant,4.7,Multicuisine,['Guttahalli'],['North Bengaluru'],2000,10
178,Juliet,3.9,"European, Asian",['1MG Road Mall'],['MG Road'],3000,10
179,Juliet,3.9,"European, Asian",['1MG Road Mall'],['MG Road'],3000,10
180,i-Bar,3.8,Cocktail Menu,['The Park'],[],2000,25
181,i-Bar,3.8,Cocktail Menu,['The Park'],[],2000,25
182,Botany Brew & Kitchen,3.9,Multicuisine,['Ashok Nagar'],[],2000,25
183,Botany Brew & Kitchen,3.9,Multicuisine,['Ashok Nagar'],[],2000,25
184,Maffei Kitchen,5.0,Lebanese,['Cunningham Road'],['Central Bengaluru'],2000,10
185,Maffei Kitchen,5.0,Lebanese,['Cunningham Road'],['Central Bengaluru'],2000,10
186,Rice Bowl,3.7,Pan Asian,['Ulsoor'],['East Bengaluru'],2500,25
187,Rice Bowl,3.7,Pan Asian,['Ulsoor'],['East Bengaluru'],2500,25
188,24/7,3.9,Multicuisine,[],[],2500,15
189,24/7,3.9,Multicuisine,[],[],2500,15
190,Adda 1522,4.3,"European, Finger Food, North Indian, Indian Coastal Cuisine, Chicken, Barbeque",['Ulsoor'],['East Bengaluru'],2000,25
191,Adda 1522,4.3,"European, Finger Food, North Indian, Indian Coastal Cuisine, Chicken, Barbeque",['Ulsoor'],['East Bengaluru'],2000,25
192,You Mee,4.3,Pan Asian,['Orion Mall'],[],2000,10
193,You Mee,4.3,Pan Asian,['Orion Mall'],[],2000,10
194,Kudla,5.0,Multicuisine,['Sampangi Rama Nagar'],[],2500,15
195,Kudla,5.0,Multicuisine,['Sampangi Rama Nagar'],[],2500,15
196,Svarasa Indian Kitchen,4.2,Multicuisine,['Cunningham Road'],['Central Bengaluru'],1500,25
197,Svarasa Indian Kitchen,4.2,Multicuisine,['Cunningham Road'],['Central Bengaluru'],1500,25
198,2 Moons,3.8,"Cocktail Menu, Multicuisine",['1MG Road Mall'],['MG Road'],2500,10
199,2 Moons,3.8,"Cocktail Menu, Multicuisine",['1MG Road Mall'],['MG Road'],2500,10
200,Citrus Cafe,4.5,Multicuisine,['Lemon Tree Premier'],[],1500,10
201,Citrus Cafe,4.5,Multicuisine,['Lemon Tree Premier'],[],1500,10
202,Beijing Bites,5.0,Pan Asian,['Frazer Town'],['Central Bengaluru'],450,15
203,Beijing Bites,5.0,Pan Asian,['Frazer Town'],['Central Bengaluru'],450,15
204,Plan B,3.7,American,['Brigade Road'],['Central Bengaluru'],2000,15
205,Plan B,3.7,American,['Brigade Road'],['Central Bengaluru'],2000,15
206,The Verandah,4.3,Multicuisine,[],[],2000,15
207,The Verandah,4.3,Multicuisine,[],[],2000,15
208,Chutney Chang,4.2,"Indian, Chinese",['Church Street'],['Central Bengaluru'],2000,10
209,Chutney Chang,4.2,"Indian, Chinese",['Church Street'],['Central Bengaluru'],2000,10
210,Gold Rush Brews,4.3,Multicuisine,['Old Madras Road'],['East Bengaluru'],1600,10
211,Gold Rush Brews,4.3,Multicuisine,['Old Madras Road'],['East Bengaluru'],1600,10
212,Anupam's Coast II Coast,4.7,Multicuisine,['Church Street'],['Central Bengaluru'],2000,10
213,Anupam's Coast II Coast,4.7,Multicuisine,['Church Street'],['Central Bengaluru'],2000,10
214,Purpose Matcha + Coffee House,5.0,Coffee,['Ashok Nagar'],[],550,25
215,Purpose Matcha + Coffee House,5.0,Coffee,['Ashok Nagar'],[],550,25
216,Barbecue by Punjab Grill,4.0,"Beverages, Biryani, Finger Food",['Mantri Square'],[],2000,20
217,Barbecue by Punjab Grill,4.0,"Beverages, Biryani, Finger Food",['Mantri Square'],[],2000,20
218,Zest,4.7,Multicuisine,['Southern Star'],[],2000,15
219,Zest,4.7,Multicuisine,['Southern Star'],[],2000,15
220,Uru Brewpark,4.5,"Cocktail Menu, Multicuisine",['JP Nagar'],['South Bengaluru'],2000,10
221,Uru Brewpark,4.5,"Cocktail Menu, Multicuisine",['JP Nagar'],['South Bengaluru'],2000,10
222,Skygarden Bar & Kitchen,4.3,Multicuisine,['Koramangala 5th Block'],['South Bengaluru'],2500,35
223,Skygarden Bar & Kitchen,4.3,Multicuisine,['Koramangala 5th Block'],['South Bengaluru'],2500,35
224,The Market,4.0,Multicuisine,[],[],2200,25
225,The Market,4.0,Multicuisine,[],[],2200,25
226,South Parade,3.2,Multicuisine,['The Chancery Hotel'],[],2000,15
227,South Parade,3.2,Multicuisine,['The Chancery Hotel'],[],2000,15
228,Over Coffee “Restaurant + Wine bar”,4.1,European,['Lavelle Road'],['Central Bengaluru'],2000,25
229,Over Coffee “Restaurant + Wine bar”,4.1,European,['Lavelle Road'],['Central Bengaluru'],2000,25
230,The Coffee Brewery - Green Glen Layout,5.0,"Coffee and Tea, Cafe",['Bellandur'],['South Bengaluru'],2000,10
231,The Coffee Brewery - Green Glen Layout,5.0,"Coffee and Tea, Cafe",['Bellandur'],['South Bengaluru'],2000,10
232,Via Milano,4.4,"Mediterranean, Pizza, Bakery, Desserts, European, Finger Food, Italian",['Jayanagar'],['South Bengaluru'],2000,10
233,Via Milano,4.4,"Mediterranean, Pizza, Bakery, Desserts, European, Finger Food, Italian",['Jayanagar'],['South Bengaluru'],2000,10
234,Blah Bla (Indigo XP),3.8,Multicuisine,['Koramangala'],['South Bengaluru'],2000,15
235,Blah Bla (Indigo XP),3.8,Multicuisine,['Koramangala'],['South Bengaluru'],2000,15
236,Le Rock,4.1,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,10
237,Le Rock,4.1,Multicuisine,['Brigade Road'],['Central Bengaluru'],1200,10
238,Monkey Bar,3.9,Multicuisine,"['Museum Road, Ashok Nagar']",['Ashok Nagar'],2000,25
239,Monkey Bar,3.9,Multicuisine,"['Museum Road, Ashok Nagar']",['Ashok Nagar'],2000,25
240,Shiro,4.3,"Asian, Japanese, Pan Asian",['UB City'],['Central Bengaluru'],2500,25
241,Shiro,4.3,"Asian, Japanese, Pan Asian",['UB City'],['Central Bengaluru'],2500,25
242,Biergarten,4.4,Multicuisine,['Whitefield'],['East Bengaluru'],2000,10
243,Biergarten,4.4,Multicuisine,['Whitefield'],['East Bengaluru'],2000,10
244,Welcom Cafe Jacaranda,3.0,Multicuisine,['Welcomhotel By ITC Hotels'],['Richmond Road'],2500,25
245,Welcom Cafe Jacaranda,3.0,Multicuisine,['Welcomhotel By ITC Hotels'],['Richmond Road'],2500,25
246,Zarqash,4.0,Indian,['The Ritz-Carlton'],[],4000,25
247,Zarqash,4.0,Indian,['The Ritz-Carlton'],[],4000,25
248,Royal China,4.9,"Asian, Chinese",['Ashok Nagar'],[],2500,25
249,Royal China,4.9,"Asian, Chinese",['Ashok Nagar'],[],2500,25
250,Backer & Charlie,5.0,"Cafe, Sandwiches",['Frazer Town'],['Central Bengaluru'],800,25
251,Backer & Charlie,5.0,"Cafe, Sandwiches",['Frazer Town'],['Central Bengaluru'],800,25
252,The Kabab Studio,3.9,"North Indian, North West Frontier, North Eastern",['Goldfinch Hotel'],[],2000,15
253,The Kabab Studio,3.9,"North Indian, North West Frontier, North Eastern",['Goldfinch Hotel'],[],2000,15
254,The Lobby Brew,3.8,Multicuisine,[],[],2500,25
255,The Lobby Brew,3.8,Multicuisine,[],[],2500,25
256,Restaurant Chef Pillai,4.1,South Indian,['Brigade Road'],['Central Bengaluru'],2500,10
257,Restaurant Chef Pillai,4.1,South Indian,['Brigade Road'],['Central Bengaluru'],2500,10
258,Mainland China,4.4,Chinese,['Church Street'],['Central Bengaluru'],1600,10
259,Mainland China,4.4,Chinese,['Church Street'],['Central Bengaluru'],1600,10
260,Fasta Pizza,4.3,Pizza,['HSR'],['South Bengaluru'],400,30
261,Fasta Pizza,4.3,Pizza,['HSR'],['South Bengaluru'],400,30
262,Hoy Punjab,4.7,Indian,['Orion Avenue'],[],2500,15
263,Hoy Punjab,4.7,Indian,['Orion Avenue'],[],2500,15
264,Da-Fu Authentic Flavors of China,2.5,Chinese,['Residency Road'],['Central Bengaluru'],2000,25
265,Da-Fu Authentic Flavors of China,2.5,Chinese,['Residency Road'],['Central Bengaluru'],2000,25
266,Spice It,3.5,Multicuisine,['Ibis Hotel'],['Richmond Road'],2000,10
267,Spice It,3.5,Multicuisine,['Ibis Hotel'],['Richmond Road'],2000,10
268,Cafe Lazy Lad,4.0,Cafe,['Cooke Town'],['North Bengaluru'],2000,10
269,Cafe Lazy Lad,4.0,Cafe,['Cooke Town'],['North Bengaluru'],2000,10
270,The Soda Factory - Brew & Kitchen,4.3,"Multicuisine, Biryani",['Nagarbhavi'],['West Bengaluru'],2000,25
271,The Soda Factory - Brew & Kitchen,4.3,"Multicuisine, Biryani",['Nagarbhavi'],['West Bengaluru'],2000,25
272,Asia Alive - Global Dining,4.0,Pan Asian,['DoubleTree Suites By Hilton'],[],2500,25
273,Asia Alive - Global Dining,4.0,Pan Asian,['DoubleTree Suites By Hilton'],[],2500,25
274,Mirage,4.2,"Cocktail Menu, Multicuisine",['Church Street'],['Central Bengaluru'],2800,15
275,Mirage,4.2,"Cocktail Menu, Multicuisine",['Church Street'],['Central Bengaluru'],2800,15
276,The Rice Bowl,4.3,"Chinese, Asian",['Southern Star'],[],1500,10
277,The Rice Bowl,4.3,"Chinese, Asian",['Southern Star'],[],1500,10
278,Kava,3.8,Indian,[],[],2500,30
279,Kava,3.8,Indian,[],[],2500,30
280,"Salt - Pan Indian Restaurant, Bar & Grill",4.3,"Indian, Cocktail Menu",['UB City'],['Central Bengaluru'],2000,25
281,"Salt - Pan Indian Restaurant, Bar & Grill",4.3,"Indian, Cocktail Menu",['UB City'],['Central Bengaluru'],2000,25
282,Spice Terrace,4.5,North Indian,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2800,10
283,Spice Terrace,4.5,North Indian,"['JW Marriott, Bengaluru']",['Central Bengaluru'],2800,10
284,Pinxx,4.2,Multicuisine,['Royal Orchid Central'],[],2400,10
285,Pinxx,4.2,Multicuisine,['Royal Orchid Central'],[],2400,10
286,Queens Restaurant,5.0,North Indian,['Church Street'],['Central Bengaluru'],2000,10
287,Queens Restaurant,5.0,North Indian,['Church Street'],['Central Bengaluru'],2000,10
288,Al Obediah Restaurant,4.0,Multicuisine,['Frazer Town'],['Central Bengaluru'],700,10
289,Al Obediah Restaurant,4.0,Multicuisine,['Frazer Town'],['Central Bengaluru'],700,10
290,Shooketts,4.0,"European, French",['Ulsoor'],['East Bengaluru'],2000,10
291,Shooketts,4.0,"European, French",['Ulsoor'],['East Bengaluru'],2000,10
292,Sana-Di-Ge,4.4,"Biryani, Seafood, Regional Indian",['Goldfinch Hotel'],[],2000,10
293,Sana-Di-Ge,4.4,"Biryani, Seafood, Regional Indian",['Goldfinch Hotel'],[],2000,10
294,Club Destini - Destini Bar & Kitchen,4.8,Multicuisine,['Electronic City'],['South Bengaluru'],2000,10
295,Club Destini - Destini Bar & Kitchen,4.8,Multicuisine,['Electronic City'],['South Bengaluru'],2000,10
296,The Yard,4.3,Multicuisine,['Doddanekkundi'],[],2000,15
297,The Yard,4.3,Multicuisine,['Doddanekkundi'],[],2000,15
298,Skyro,4.4,Multicuisine,['Nagarbhavi'],['West Bengaluru'],1200,10
299,Skyro,4.4,Multicuisine,['Nagarbhavi'],['West Bengaluru'],1200,10
